DATE_ACHAT,EAN,ID_INDIVIDU,ID_FOYER,NUM_TICKET,QUANTITE,PRIX_AP_REMISE,REMISE_VALEUR,CODE_BOUTIQUE,ID_ARTICLE,ID_MODELE,ID_OPTION,MODELE,OPTION_PTT,COLORIS,POSITION,GRILLE,Ligne,Famille,REGIONS,CENTRE_VILLE,TYPE_MAGASIN,PLV,gift,PRICE
2015-12-23,3585211718694,190751,187412,16,1,29,0,130,60167.0,90.0,12275.0,120,OPERE,20.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,29
2015-12-20,3585211800344,190751,187412,18,1,15,0,130,60607.0,21.0,12505.0,128,BABYD,30.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,15
2015-09-30,3585211799747,190751,187412,2,1,14,0,130,60574.0,90.0,4889.0,120,FLOWE,11.0,2.0,10.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,14
2015-12-23,3585211784293,190751,187412,55,1,35,0,130,62340.0,180.0,11424.0,105A,COCOT,20.0,5.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,35
2016-08-22,3585211773112,190751,187412,20,1,24,0,131,61042.0,68.0,8238.0,542,CAPFE,43.0,2.0,3.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,24
2015-12-23,3585211785313,190751,187412,55,1,30,0,130,62430.0,20.0,11424.0,124,COCOT,20.0,1.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,30
2015-12-23,3585211785313,190751,187412,55,1,30,0,130,62430.0,20.0,11424.0,124,COCOT,20.0,1.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,30
2015-12-23,3585211698255,190751,187412,55,1,35,0,130,59438.0,180.0,966.0,105A,FRIVO,67.0,5.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,35
2015-12-23,3585211699139,190751,187412,55,1,29,0,130,59528.0,21.0,966.0,128,FRIVO,67.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2015-12-23,7000000000089,190751,187412,55,1,0,100,130,64575.0,7.0,15111.0,FAVO,2NDBA,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-08-22,3585211781933,190751,187412,20,1,19,0,131,61712.0,147.0,13336.0,536,MATEL,40.0,2.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,19
2015-12-20,3585211800429,190751,187412,18,1,25,0,130,60615.0,97.0,12513.0,140,BABYD,30.0,1.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,25
2015-12-23,3585211718373,190751,187412,16,1,39,0,130,60155.0,200.0,12263.0,107B,OPERE,20.0,6.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,39
2015-12-23,3585211799822,190751,187412,16,1,25,0,130,60588.0,97.0,4889.0,140,FLOWE,61.0,1.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,25
2015-12-23,3585211799709,190751,187412,16,1,14,0,130,60576.0,90.0,4889.0,120,FLOWE,61.0,1.0,10.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,14
2016-07-27,3585211814679,190751,187412,19,1,20,0,130,63345.0,159.0,14004.0,126,IMPAT,70.0,3.0,3.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,20
2015-09-30,3585211716928,190751,187412,2,1,35,0,130,58534.0,180.0,11243.0,105A,CIELD,42.0,5.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,35
2016-08-22,3585211781407,190751,187412,20,1,25,0,131,61644.0,187.0,13268.0,523B,MATEL,40.0,6.0,25.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,25
2016-07-27,3585211814099,190751,187412,19,1,29,0,130,63290.0,227.0,13949.0,101B,IMPAT,70.0,6.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,29
2016-07-11,3585211544729,190751,187412,29,1,30,0,130,50499.0,267.0,6017.0,109A,EPURE,11.0,5.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,30
2015-12-23,3585211785313,190751,187412,55,1,0,100,130,62430.0,20.0,11424.0,124,COCOT,20.0,1.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,0
2016-07-23,3585211776458,190756,187407,517,1,45,0,920,61943.0,309.0,289.0,523E,SMOKI,20.0,6.0,25.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,45
2016-07-23,3585211775949,190756,187407,517,1,32,0,920,61892.0,152.0,289.0,507,SMOKI,20.0,5.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,32
2015-10-30,3585211560200,190756,187407,518,1,40,0,920,50800.0,222.0,6315.0,106C,VANIT,60.0,5.0,25.0,Corseterie,Push-up,Paris,Centre Commercial,Succursale,0,0,40
2015-10-30,3585211560460,190756,187407,518,1,26,0,920,50866.0,20.0,6381.0,124,VANIT,60.0,1.0,10.0,Corseterie,Short,Paris,Centre Commercial,Succursale,0,0,26
2016-03-03,3585211801112,190761,187455,22,1,29,0,753,63827.0,174.0,14428.0,226,MISS,21.0,1.0,10.0,Homewear,Homewear_Bas,Paris,Centre ville,Succursale,0,0,29
2016-03-03,3585211801754,190761,187455,22,1,22,0,753,63887.0,31.0,14488.0,247,MISS,21.0,1.0,10.0,Homewear,Homewear_Haut,Paris,Centre ville,Succursale,0,0,22
2016-06-30,3585211701283,190761,187455,36,1,42,0,671,59876.0,226.0,2305.0,102C,JALOU,2099.0,4.0,25.0,Corseterie,Corbeille mousse/Bandeau,Province,Centre ville,Succursale,0,0,42
2016-06-30,3585211786150,190761,187455,36,1,29,0,671,63148.0,222.0,12584.0,106C,IDYLL,67.0,4.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,29
2016-06-30,3585211787065,190761,187455,36,1,20,0,671,63234.0,20.0,12584.0,124,IDYLL,67.0,1.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,20
2016-06-30,3585211787065,190761,187455,36,1,20,0,671,63234.0,20.0,12584.0,124,IDYLL,67.0,1.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,20
2016-06-30,3585211786419,190761,187455,36,1,25,0,671,63196.0,254.0,12584.0,107C,IDYLL,67.0,4.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,25
2015-10-31,3585211707650,190781,187432,21,1,27,0,381,59061.0,19.0,11602.0,122,ETOUR,9603.0,3.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,27
2015-10-31,3585211705816,190781,187432,21,1,42,0,381,59026.0,212.0,11567.0,100C,ETOUR,9603.0,6.0,25.0,Corseterie,Emboitant,Province,Centre ville,Succursale,0,0,42
2015-10-31,3585211707766,190781,187432,21,1,30,0,381,59066.0,159.0,11607.0,126,ETOUR,9603.0,5.0,3.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,30
2015-10-31,3585211779459,190781,187432,21,1,0,0,381,58128.0,7.0,11025.0,FAVO,20FAV,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2015-10-31,3585211779459,190781,187432,21,1,0,100,381,58128.0,7.0,11025.0,FAVO,20FAV,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2015-10-31,3585211842757,190781,187432,21,1,0,100,381,60870.0,7.0,11036.0,FAVO,KUSMI,30.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2015-10-31,3585211707575,190781,187432,21,1,29,0,381,59057.0,155.0,11598.0,119,ETOUR,9603.0,5.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,29
2015-10-31,3585211707575,190781,187432,21,1,0,100,381,59057.0,155.0,11598.0,119,ETOUR,9603.0,5.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,0
2015-10-31,7000000000089,190781,187432,21,1,0,100,381,64575.0,7.0,15111.0,FAVO,2NDBA,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-27,3585211814723,190781,187432,69,1,15,0,381,63350.0,21.0,14009.0,128,IMPAT,41.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,15
2016-06-27,3585211814648,190781,187432,69,1,17,0,381,63342.0,159.0,14001.0,126,IMPAT,41.0,5.0,3.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,17
2016-06-27,3585211814181,190781,187432,69,1,25,0,381,63293.0,228.0,13952.0,101C,IMPAT,41.0,6.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,25
2016-05-30,3585211804915,190785,187446,7,1,39,0,491,61739.0,474.0,13363.0,567,MATEL,30.0,1.0,5.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,39
2016-05-30,3585211804083,190785,187446,7,1,25,0,491,61718.0,66.0,13342.0,540,MATEL,30.0,1.0,5.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,25
2016-04-06,3585211795817,190785,187446,2,1,27,0,530,64319.0,90.0,14920.0,120,SOUVI,61.0,5.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,27
2016-04-06,3585211794957,190785,187446,2,1,39,0,530,64262.0,213.0,14863.0,100D,SOUVI,61.0,6.0,25.0,Corseterie,Emboitant,Province,Centre ville,Succursale,0,0,39
2016-04-06,3585211546273,190785,187446,2,1,17,0,530,50610.0,90.0,6128.0,120,EPURE,42.0,5.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,17
2016-05-10,3585211781285,190785,187446,3,1,32,0,530,61629.0,152.0,13253.0,507,MATEL,30.0,6.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,32
2016-05-10,3585211781551,190785,187446,3,1,42,0,530,61659.0,244.0,13283.0,523D,MATEL,30.0,6.0,25.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,42
2016-05-10,3585211802355,190785,187446,3,1,39,0,530,61745.0,69.0,13369.0,544,MEDIT,20.0,2.0,10.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,39
2016-05-10,3585211802690,190785,187446,3,1,39,0,530,61782.0,481.0,13406.0,565,MEDIT,20.0,3.0,10.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,39
2016-08-16,3585211862816,190789,187441,6,1,27,0,442,64642.0,90.0,15154.0,120,VOLUB,6100.0,5.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,27
2016-08-16,3585211862649,190789,187441,6,1,35,0,442,64625.0,179.0,15137.0,105B,VOLUB,6100.0,6.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre Commercial,Succursale,0,0,35
2015-12-20,3585211717482,190789,187441,39,1,25,0,442,58590.0,90.0,11299.0,120,CIELD,61.0,5.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,25
2016-08-16,3585211862816,190789,187441,6,1,0,100,442,64642.0,90.0,15154.0,120,VOLUB,6100.0,5.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,0
2015-12-20,3585211729577,190789,187441,39,1,46,0,442,58265.0,30.0,11078.0,245,AUDAC,21.0,1.0,10.0,Homewear,Homewear_Ensemble,Province,Centre Commercial,Succursale,0,0,46
2015-12-20,3585211730054,190789,187441,39,1,42,0,442,58313.0,36.0,11126.0,254,AUDAC,21.0,1.0,10.0,Homewear,Homewear_Haut,Province,Centre Commercial,Succursale,0,0,42
2016-08-16,7000000000089,190789,187441,6,1,0,100,442,64575.0,7.0,15111.0,FAVO,2NDBA,13.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2016-02-12,3585211717055,190789,187441,12,1,19,0,442,58547.0,179.0,11256.0,105B,CIELD,61.0,6.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre Commercial,Succursale,0,0,19
2016-08-16,3585211545023,190789,187441,6,1,30,0,442,50518.0,268.0,6036.0,109B,EPURE,42.0,6.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre Commercial,Succursale,0,0,30
2016-08-16,3585211546273,190789,187441,6,1,17,0,442,50610.0,90.0,6128.0,120,EPURE,42.0,5.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,17
2015-10-13,3585211717741,190789,187441,6,1,30,0,442,58616.0,20.0,11325.0,124,CIELD,61.0,2.0,10.0,Corseterie,Short,Province,Centre Commercial,Succursale,0,0,30
2015-10-13,3585211717055,190789,187441,6,1,35,0,442,58547.0,179.0,11256.0,105B,CIELD,61.0,6.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre Commercial,Succursale,0,0,35
2016-02-28,3585211795268,190789,187441,8,1,35,0,442,64283.0,179.0,14884.0,105B,SOUVI,61.0,6.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre Commercial,Succursale,0,0,35
2016-02-12,3585211717888,190789,187441,12,1,24,0,442,58630.0,97.0,11339.0,140,CIELD,61.0,4.0,10.0,Corseterie,Corseterie_PP,Province,Centre Commercial,Succursale,0,0,24
2016-02-28,3585211795817,190789,187441,8,1,27,0,442,64319.0,90.0,14920.0,120,SOUVI,61.0,5.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,27
2016-01-16,3585211717925,190789,187441,20,1,27,0,442,58634.0,97.0,11343.0,140,CIELD,9603.0,4.0,10.0,Corseterie,Corseterie_PP,Province,Centre Commercial,Succursale,0,0,27
2015-12-07,3585211717482,190789,187441,8,1,25,0,442,58590.0,90.0,11299.0,120,CIELD,61.0,5.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,25
2015-12-07,3585211767500,190789,187441,8,1,0,100,442,58122.0,7.0,11023.0,FAVO,AGVAP,13.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2016-01-16,3585211717475,190789,187441,20,1,15,0,442,58589.0,90.0,11298.0,120,CIELD,61.0,4.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,15
2015-12-16,3585211799877,190798,187692,38,1,25,0,771,60587.0,97.0,4889.0,140,FLOWE,11.0,3.0,10.0,Corseterie,Corseterie_PP,Paris,Centre Commercial,Succursale,0,0,25
2015-12-16,3585211799716,190798,187692,38,1,14,0,771,60577.0,90.0,4889.0,120,FLOWE,61.0,2.0,10.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,14
2015-12-16,3585211799839,190798,187692,38,1,25,0,771,60589.0,97.0,4889.0,140,FLOWE,61.0,2.0,10.0,Corseterie,Corseterie_PP,Paris,Centre Commercial,Succursale,0,0,25
2015-12-16,3585211724954,190798,187692,38,1,39,0,771,60270.0,29.0,12378.0,244,SOMME,67.0,5.0,3.0,Homewear,Homewear_Bas,Paris,Centre Commercial,Succursale,0,0,39
2015-12-16,3585211799266,190798,187692,38,1,14,0,771,60652.0,21.0,12526.0,128,LACE,60.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,14
2015-12-16,3585211725258,190798,187692,38,1,45,0,771,60294.0,127.0,12402.0,261,SOMME,67.0,5.0,3.0,Homewear,Homewear_Bas,Paris,Centre Commercial,Succursale,0,0,45
2015-12-16,3585211731600,190798,187692,38,1,35,0,771,58984.0,31.0,7015.0,247,DOUCE,2001.0,2.0,10.0,Homewear,Homewear_Haut,Paris,Centre Commercial,Succursale,0,0,35
2015-12-16,3585211799808,190798,187692,38,1,13,0,771,60580.0,21.0,4889.0,128,FLOWE,11.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,13
2015-12-16,3585211799334,190798,187692,38,1,29,0,771,60659.0,97.0,12533.0,140,LACE,60.0,3.0,10.0,Corseterie,Corseterie_PP,Paris,Centre Commercial,Succursale,0,0,29
2015-09-29,3585211609077,190844,187671,10,1,45,0,753,53520.0,228.0,7729.0,101C,VERTI,20.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre ville,Succursale,0,0,45
2015-09-29,3585211718144,190844,187671,10,1,42,0,753,60112.0,228.0,12220.0,101C,OPERE,20.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre ville,Succursale,0,0,42
2015-10-24,3585211718847,190844,187671,3,1,25,0,753,60182.0,19.0,12290.0,122,OPERE,41.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,25
2015-09-29,3585211718809,190844,187671,10,1,25,0,753,60178.0,19.0,12286.0,122,OPERE,20.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,25
2015-10-24,3585211718465,190844,187671,3,1,39,0,753,60164.0,254.0,12272.0,107C,OPERE,41.0,6.0,25.0,Corseterie,Triangle/Brassiere,Paris,Centre ville,Succursale,0,0,39
2015-10-24,3585211442858,190844,187671,3,1,26,0,753,47892.0,19.0,966.0,122,FRIVO,42.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,26
2015-10-24,3585211506444,190844,187671,3,1,35,0,753,47820.0,231.0,966.0,105C,FRIVO,42.0,6.0,25.0,Corseterie,Triangle/Brassiere,Paris,Centre ville,Succursale,0,0,35
2016-03-08,7000000000096,190844,187671,15,1,0,100,753,64576.0,7.0,15112.0,FAVO,2NDSG,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-03-08,3585211791789,190844,187671,15,1,0,100,753,62693.0,254.0,13874.0,107C,CHINO,11.0,6.0,25.0,Corseterie,Triangle/Brassiere,Paris,Centre ville,Succursale,0,0,0
2016-03-08,3585211791864,190844,187671,15,1,26,0,753,62701.0,19.0,13882.0,122,CHINO,11.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,26
2016-03-08,3585211538087,190844,187671,15,1,42,0,753,47481.0,226.0,2305.0,102C,JALOU,95.0,6.0,25.0,Corseterie,Corbeille mousse/Bandeau,Paris,Centre ville,Succursale,0,0,42
2015-09-30,3585211724886,190844,187671,33,1,65,0,753,58442.0,87.0,6590.0,277,CALIN,6101.0,2.0,10.0,Homewear,Homewear_Ensemble,Paris,Centre ville,Succursale,0,0,65
2016-04-28,3585211863073,190861,187751,90,1,55,0,753,64439.0,116.0,15013.0,222,CHERI,4137.0,1.0,10.0,Homewear,Homewear_Ensemble,Paris,Centre ville,Succursale,0,0,55
2016-04-28,3585211789366,190861,187751,90,1,37,0,753,63449.0,179.0,14108.0,105B,IRONI,20.0,4.0,25.0,Corseterie,Triangle/Brassiere,Paris,Centre ville,Succursale,0,0,37
2016-04-28,3585211803857,190861,187751,90,1,49,0,753,63563.0,31.0,14222.0,247,IRONI,20.0,4.0,3.0,Homewear,Homewear_Haut,Paris,Centre ville,Succursale,0,0,49
2016-03-24,3585211797965,190861,187751,46,1,45,0,781,63765.0,31.0,14366.0,247,MELAN,14.0,3.0,3.0,Homewear,Homewear_Haut,Paris,Centre Commercial,Succursale,0,0,45
2016-03-28,3585211785221,190863,132166,13,1,25,0,451,62871.0,90.0,11424.0,120,COCOT,3020.0,3.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,25
2016-03-28,3585211783555,190863,132166,13,1,42,0,451,62748.0,212.0,11424.0,100C,COCOT,3020.0,4.0,25.0,Corseterie,Emboitant,Province,Centre ville,Succursale,0,0,42
2016-03-28,3585211775932,190863,132166,13,1,32,0,451,61891.0,152.0,289.0,507,SMOKI,20.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,32
2016-03-28,3585211776311,190863,132166,13,1,42,0,451,61929.0,244.0,289.0,523D,SMOKI,20.0,4.0,25.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,42
2015-10-04,3585211728938,190863,132166,4,1,39,0,451,59982.0,29.0,12090.0,244,MAMZE,93.0,1.0,10.0,Homewear,Homewear_Bas,Province,Centre ville,Succursale,0,0,39
2016-03-02,3585211784668,190877,187724,22,1,45,0,921,62389.0,592.0,11424.0,116A,COCOT,10.0,6.0,25.0,,,Paris,Centre ville,Succursale,0,0,45
2016-03-02,3585211785443,190877,187724,22,1,29,0,921,62435.0,21.0,11424.0,128,COCOT,10.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,29
2016-03-02,3585211785047,190877,187724,22,1,25,0,921,62407.0,90.0,11424.0,120,COCOT,10.0,3.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,25
2016-03-02,3585211784668,190877,187724,22,1,45,0,921,62389.0,592.0,11424.0,116A,COCOT,10.0,6.0,25.0,,,Paris,Centre ville,Succursale,0,0,45
2015-09-09,3585211720178,190890,187735,69,1,14,0,781,57928.0,123.0,10917.0,253,CAMEE,3801.0,2.0,10.0,Homewear,Homewear_Haut,Paris,Centre Commercial,Succursale,0,0,14
2015-09-09,3585211663888,190890,187735,69,1,10,0,781,51171.0,31.0,2245.0,247,HOUPE,4708.0,2.0,4.0,Homewear,Homewear_Haut,Paris,Centre Commercial,Succursale,0,0,10
2015-09-09,3585211721373,190890,187735,69,1,11,0,781,58040.0,97.0,10947.0,140,FUNKY,61.0,2.0,10.0,Corseterie,Corseterie_PP,Paris,Centre Commercial,Succursale,0,0,11
2016-01-11,3585211699337,190903,187572,141,1,39,0,314,59548.0,24.0,966.0,141,FRIVO,4311.0,1.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,39
2016-01-11,3585211875007,190903,187572,141,1,0,100,314,62454.0,7.0,13748.0,FAVO,BON40,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-02-03,3585211135132,190915,187584,30,1,32,0,381,35496.0,20.0,966.0,124,FRIVO,11.0,2.0,4.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,32
2016-07-27,3585211771156,190915,187584,7,1,25,0,381,61545.0,143.0,13169.0,525,MARIN,61.0,5.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,25
2016-03-10,3585211798634,190915,187584,34,1,39,0,381,63720.0,231.0,14321.0,105C,MELAN,11.0,6.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,39
2016-03-10,3585211867798,190915,187584,34,1,0,100,381,62262.0,7.0,12713.0,FAVO,AG2VA,41.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-03-10,3585211866036,190915,187584,34,1,25,0,381,64438.0,97.0,12489.0,140,BABYD,6125.0,3.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,25
2016-03-10,3585211794834,190915,187584,34,1,39,0,381,64254.0,212.0,14855.0,100C,SOUVI,61.0,6.0,25.0,Corseterie,Emboitant,Province,Centre ville,Succursale,0,0,39
2016-02-03,3585211633416,190915,187584,30,1,39,0,381,51288.0,212.0,2305.0,100C,JALOU,1199.0,6.0,25.0,Corseterie,Emboitant,Province,Centre ville,Succursale,0,0,39
2016-07-27,3585211771965,190915,187584,7,1,22,0,381,61619.0,68.0,13243.0,542,MARIN,61.0,5.0,3.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,22
2016-03-10,3585211795930,190915,187584,34,1,29,0,381,64327.0,20.0,14928.0,124,SOUVI,61.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,29
2015-10-10,3585211711084,190920,187579,5,1,30,0,342,58877.0,20.0,11424.0,124,COCOT,60.0,3.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,30
2016-01-17,7000000000102,190920,187579,8,1,0,100,342,64567.0,7.0,15103.0,FAVO,CHOIX,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-01-14,3585211723070,190920,187579,17,1,36,0,342,58391.0,126.0,6590.0,260,CALIN,21.0,4.0,3.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,36
2015-10-10,3585211712517,190920,187579,5,1,29,0,342,58893.0,21.0,11424.0,128,COCOT,60.0,3.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2016-01-14,3585211608674,190920,187579,17,1,18,0,342,53586.0,90.0,7716.0,120,VERTI,10.0,5.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,18
2015-10-10,3585211067143,190920,187579,5,1,4,0,342,29609.0,1.0,849.0,ACCESS,POCHE,10.0,1.0,5.0,,,Province,Centre ville,Succursale,0,0,4
2015-12-17,3585211560545,190920,187579,36,1,23,0,342,50886.0,21.0,6401.0,128,VANIT,60.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,23
2015-12-17,3585211560330,190920,187579,36,1,36,0,342,50834.0,200.0,6349.0,107B,VANIT,60.0,4.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,36
2016-01-14,3585211608728,190920,187579,17,1,18,0,342,53591.0,90.0,7716.0,120,VERTI,20.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,18
2015-10-10,3585211712036,190920,187579,5,1,39,0,342,58724.0,227.0,11433.0,101B,COCOT,60.0,5.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,39
2015-10-10,3585211505744,190920,187579,5,1,35,0,342,47366.0,179.0,966.0,105B,FRIVO,20.0,5.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,35
2016-02-14,3585211727658,190920,187579,7,1,41,0,750,60098.0,126.0,12206.0,260,MOONL,67.0,2.0,3.0,Homewear,Homewear_Haut,Paris,Centre ville,Succursale,0,0,41
2016-02-14,3585211727382,190920,187579,7,1,35,0,750,60068.0,29.0,12176.0,244,MOONL,67.0,2.0,3.0,Homewear,Homewear_Bas,Paris,Centre ville,Succursale,0,0,35
2016-01-14,3585211727405,190920,187579,17,1,39,0,342,60070.0,29.0,12178.0,244,MOONL,67.0,4.0,3.0,Homewear,Homewear_Bas,Province,Centre ville,Succursale,0,0,39
2016-01-17,3585211560569,190920,187579,8,1,0,100,342,50888.0,21.0,6403.0,128,VANIT,60.0,3.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,0
2015-10-10,3585211779459,190920,187579,5,1,0,100,342,58128.0,7.0,11025.0,FAVO,20FAV,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2015-10-10,3585211842757,190920,187579,5,1,0,100,342,60870.0,7.0,11036.0,FAVO,KUSMI,30.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-01-14,3585211067143,190920,187579,17,1,4,0,342,29609.0,1.0,849.0,ACCESS,POCHE,10.0,1.0,5.0,,,Province,Centre ville,Succursale,0,0,4
2016-01-17,3585211560392,190920,187579,8,1,0,100,342,50849.0,254.0,6364.0,107C,VANIT,60.0,4.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,0
2016-01-14,3585211727689,190920,187579,17,1,46,0,342,60101.0,126.0,12209.0,260,MOONL,67.0,5.0,3.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,46
2015-12-17,3585211377372,190920,187579,36,1,39,0,342,,,,,,,,,,,Province,Centre ville,Succursale,0,0,39
2015-12-17,3585211701603,190920,187579,36,1,26,0,342,59908.0,19.0,2305.0,122,JALOU,2099.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,26
